KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,REPEAT
0,03DEC36,62.0,0,6.0,107734.0,No,0.0,No,F,PhD,Lawyer,54,Private,18470,3,SUV,no,0,0,No,0,0,15.0,0,Urban,0
0,18JAN57,42.0,0,0.0,0.0,No,154523.01860799835,No,M,<High School,Student,47,Commercial,5700,11,Pickup,yes,0,0,No,5,10594,1.0,1,Urban,0
0,20AUG63,36.0,2,12.0,25282.0,Yes,0.0,No,F,High School,Clerical,38,Private,11160,1,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,24DEC51,47.0,0,11.0,18549.0,No,116136.0,Yes,M,Masters,Lawyer,24,Private,12800,7,Minivan,no,0,0,No,0,0,14.0,0,Urban,0
0,30NOV48,50.0,0,14.0,61572.07326346075,No,147191.0,Yes,M,High School,Clerical,11,Commercial,17300,13,Van,yes,0,0,No,0,0,7.0,0,Urban,0
0,07FEB48,51.0,0,9.0,50166.0,No,187297.0,No,M,High School,Blue Collar,32,Commercial,11620,1,Pickup,no,50701,3,Yes,0,0,1.0,0,Urban,1
0,08SEP53,46.0,0,8.0,73872.0,No,245878.0,Yes,F,Masters,Lawyer,43,Private,20240,4,Sports Car,no,0,0,No,0,0,16.0,0,Rural,0
0,18FEB49,50.0,0,14.0,73343.0,No,254600.0,Yes,F,High School,Manager,60,Private,20010,1,Minivan,no,4179,2,No,4,0,8.0,0,Urban,1
0,18SEP56,43.0,2,15.0,49849.0,Yes,0.0,No,F,Masters,Lawyer,35,Private,13130,1,SUV,no,3622,3,No,4,6158,20.0,1,Urban,1
1,28FEB60,39.0,1,16.0,12054.0,No,0.0,Yes,F,<High School,Student,28,Commercial,15760,4,Pickup,no,1738,2,Yes,4,4887,1.0,1,Urban,1
0,03JUL56,43.0,3,14.0,48184.0,No,209188.0,Yes,F,High School,Blue Collar,50,Commercial,14530,12,Sports Car,no,6891,2,No,5,0,1.0,0,Urban,1
0,13MAR39,60.0,3,18.0,78936.0,No,235670.0,Yes,F,Masters,Lawyer,40,Private,20350,6,SUV,no,0,0,No,0,5147,15.0,1,Urban,0
0,07MAR44,55.0,0,0.0,0.0,No,0.0,No,M,<High School,Student,33,Private,7000,4,Pickup,no,0,0,No,0,0,1.0,0,Rural,0
0,21MAY59,40.0,0,10.0,78914.0,No,229055.0,No,F,Bachelors,Manager,36,Private,5500,10,SUV,no,6803,2,No,6,0,10.0,0,Urban,1
0,28APR60,39.0,0,6.0,77125.0,No,210840.0,Yes,F,Bachelors,Clerical,49,Private,9570,7,Sports Car,no,0,0,No,1,0,13.0,0,Urban,0
0,18DEC49,49.0,0,10.474061923313512,38326.0,No,133010.0,Yes,M,Masters,Lawyer,5,Private,10230,4,Pickup,yes,0,0,No,0,0,17.0,0,Urban,0
0,27OCT61,38.0,0,14.0,25835.0,No,109685.0,Yes,M,High School,Clerical,29,Private,8490,6,Pickup,yes,0,0,No,1,0,12.0,0,Urban,0
0,08NOV57,42.0,0,12.0,47660.0,No,180206.0,Yes,M,Masters,Professional,31,Private,11940,7,Pickup,yes,974,2,No,6,0,18.0,0,Urban,1
0,05MAR57,42.0,0,10.0,123143.0,No,306368.0,No,F,Masters,Manager,16,Private,24930,4,Minivan,no,0,0,No,3,0,14.0,0,Urban,0
0,04FEB50,49.0,0,8.0,22059.0,No,123924.0,Yes,F,<High School,Clerical,24,Commercial,21990,11,Pickup,no,0,0,No,1,0,1.0,0,Urban,0
1,04AUG63,36.0,1,12.0,50750.0,Yes,0.0,No,F,Masters,Manager,26,Private,10170,7,SUV,no,5877,3,No,7,0,14.0,0,Urban,1
0,18MAY65,34.0,1,10.0,23571.0,Yes,0.0,No,M,High School,Clerical,35,Commercial,12180,7,Pickup,yes,0,0,No,0,0,7.0,0,Urban,0
0,23SEP50,49.0,0,0.0,0.0,No,79913.0,Yes,F,PhD,Home Maker,29,Private,18110,7,SUV,no,0,0,No,1,0,1.0,0,Urban,0
0,09JAN47,52.0,0,12.0,35631.0,No,155972.0,Yes,M,High School,Clerical,39,Private,6040,10,Minivan,yes,0,0,No,0,0,1.0,0,Urban,0
0,14MAY49,50.0,0,11.0,129234.0,No,0.0,No,M,PhD,Doctor,37,Private,21200,4,Van,yes,0,0,No,0,0,8.298147573217427,0,Urban,0
0,17AUG46,53.0,0,12.0,61572.07326346075,No,0.0,No,F,<High School,Clerical,16,Private,11650,10,SUV,no,6175,1,No,2,0,7.0,0,Urban,1
0,16MAY44,55.0,0,14.0,55409.0,No,162237.0,Yes,M,Bachelors,Blue Collar,45,Commercial,27890,4,Panel Truck,no,0,0,No,0,0,14.0,0,Rural,0
1,14JAN59,40.0,2,12.0,35260.0,No,141167.0,Yes,F,<High School,Blue Collar,30,Private,9740,7,SUV,no,2235,1,No,8,0,1.0,0,Urban,1
0,23NOV58,40.0,4,15.0,48067.0,Yes,186025.0,No,F,Bachelors,Clerical,21,Private,18120,8,Minivan,no,0,0,No,0,0,8.0,0,Urban,0
0,16MAR54,45.0,2,12.0,64867.0,No,210631.0,Yes,F,Masters,Lawyer,21,Private,12490,1,SUV,no,0,0,No,0,0,10.0,0,Urban,0
0,04JUL19,80.0,2,23.0,97716.0,No,389344.0,Yes,M,Bachelors,Professional,14,Private,15920,13,Minivan,yes,0,0,No,2,0,10.0,0,Urban,0
0,03APR51,48.0,0,10.0,39613.0,No,159534.0,Yes,M,High School,Blue Collar,48,Commercial,8460,10,Pickup,yes,7437,2,No,6,0,1.0,0,Urban,1
0,09JUL62,37.0,0,11.0,61572.07326346075,No,154523.01860799835,No,M,High School,Student,69,Private,14130,1,Minivan,yes,0,0,No,1,0,8.298147573217427,0,Rural,0
0,21OCT59,40.0,0,11.0,49780.0,No,0.0,No,F,<High School,Clerical,52,Private,10500,6,Sports Car,no,0,0,No,0,0,1.0,0,Rural,0
0,12JAN73,26.0,3,9.0,33283.0,No,104323.0,Yes,M,Bachelors,Blue Collar,37,Commercial,7690,10,Pickup,no,0,0,No,2,2214,16.0,1,Urban,0
0,04OCT54,45.0,0,11.0,60845.0,No,0.0,No,F,Bachelors,Manager,31,Private,24260,4,Minivan,no,0,0,No,0,0,18.0,0,Urban,0
0,05FEB53,46.0,0,7.0,26697.0,No,134863.0,Yes,F,<High School,Clerical,43,Private,15080,6,SUV,no,0,0,Yes,4,0,1.0,0,Urban,0
0,14JAN57,42.0,0,12.0,136344.0,No,0.0,No,F,PhD,Doctor,45,Private,13160,1,Sports Car,no,0,0,No,0,6087,17.0,1,Urban,0
0,19OCT63,36.0,0,7.0,70313.0,No,211506.0,Yes,F,Bachelors,Professional,55,Private,14960,6,Minivan,no,7650,3,No,5,0,4.0,0,Urban,1
0,04JUL54,45.0,3,15.0,23773.0,Yes,0.0,No,F,High School,Home Maker,9,Commercial,34510,7,Van,no,0,0,No,0,0,1.0,0,Rural,0
0,23OCT47,52.0,0,11.0,115713.0,No,327167.0,No,F,Bachelors,Professional,28,Private,21660,6,Sports Car,no,0,0,No,0,0,11.0,0,Rural,0
0,13SEP58,41.0,0,8.0,55364.0,No,0.0,No,M,High School,Clerical,17,Commercial,31390,1,Panel Truck,yes,0,0,No,3,0,1.0,0,Rural,0
0,23JUN63,36.0,0,14.0,27693.0,No,130324.0,Yes,F,<High School,Clerical,37,Private,11300,10,Sports Car,no,19385,1,No,4,0,7.0,0,Urban,1
0,31MAR43,56.0,0,0.0,0.0,No,103058.0,Yes,F,Bachelors,Home Maker,29,Private,27890,13,SUV,no,25147,2,No,0,0,9.0,0,Urban,1
1,25APR46,53.0,1,0.0,0.0,No,0.0,Yes,F,<High School,Student,34,Private,1500,10,Sports Car,no,1175,3,No,2,0,7.0,0,Rural,1
0,06JAN60,39.0,0,12.0,32936.0,No,169721.0,No,F,High School,Clerical,12,Private,1500,6,SUV,no,0,0,No,0,3894,7.0,1,Urban,0
0,08SEP61,38.0,0,11.0,33151.0,No,184852.0,Yes,F,Bachelors,Professional,31,Private,11530,13,SUV,no,0,0,No,0,0,9.0,0,Rural,0
1,18JUN54,45.0,3,0.0,0.0,Yes,0.0,No,M,High School,Home Maker,36,Private,16510,4,Minivan,no,17445,3,Yes,0,2659,1.0,1,Urban,1
0,16OCT53,46.0,0,14.0,24575.0,No,176282.0,Yes,F,High School,Home Maker,73,Private,8560,10,Sports Car,no,0,0,No,0,0,9.0,0,Rural,0
0,09FEB56,43.0,2,16.0,32546.0,No,200891.0,Yes,M,<High School,Clerical,49,Private,5800,10,Minivan,yes,0,0,No,1,0,5.0,0,Urban,0
1,11FEB45,54.0,1,0.0,0.0,Yes,0.0,No,F,Bachelors,Home Maker,21,Private,18820,6,SUV,no,5537,1,No,6,0,9.0,0,Urban,1
0,17FEB44,55.0,0,16.0,163158.0,No,431809.0,Yes,M,Masters,,44,Commercial,23320,10,Panel Truck,no,0,0,No,3,0,19.0,0,Urban,0
0,20OCT38,61.0,0,10.0,58212.0,No,226638.0,Yes,F,<High School,Blue Collar,37,Private,13420,1,Sports Car,no,3573,3,No,3,0,1.0,0,Rural,1
0,26JUL49,50.0,0,7.0,73308.0,No,240645.0,No,M,Masters,Lawyer,38,Private,18720,7,Van,no,0,0,No,2,0,19.0,0,Rural,0
0,20DEC36,62.0,0,12.0,22181.0,No,185459.0,No,F,High School,Clerical,24,Private,17880,7,Sports Car,no,9873,3,No,5,3705,1.0,1,Urban,1
0,07SEP46,53.0,0,15.0,84345.0,No,264549.0,Yes,F,Bachelors,Manager,36,Private,9930,4,SUV,no,0,0,No,3,6693,5.0,1,Urban,0
0,15MAY47,52.0,0,12.0,24590.0,No,166773.0,Yes,M,High School,Blue Collar,59,Commercial,10350,14,Minivan,yes,1507,1,No,0,0,8.298147573217427,0,Urban,1
0,24JUL45,54.0,0,15.0,107808.0,No,278940.0,Yes,F,Bachelors,Manager,45,Commercial,27020,7,Pickup,no,1780,3,No,0,0,6.0,0,Urban,1
0,19FEB46,53.0,1,13.0,52759.0,No,164906.0,Yes,F,Bachelors,Professional,41,Private,24160,9,Minivan,no,0,0,No,0,0,13.0,0,Rural,0
0,03NOV48,51.0,0,15.0,76443.0,No,257889.0,Yes,F,Masters,Lawyer,7,Private,25450,6,SUV,no,5958,2,No,5,0,8.298147573217427,0,Urban,1
0,01JUL60,39.0,2,12.0,59685.0,No,197089.0,Yes,M,High School,Blue Collar,42,Commercial,7470,7,Pickup,no,0,0,No,0,0,1.0,0,Rural,0
0,08DEC60,38.0,0,12.0,90647.0,No,251629.0,Yes,F,Masters,Lawyer,38,Private,13740,4,Minivan,no,8450,1,No,0,0,15.0,0,Rural,1
0,09JUL57,42.0,0,10.0,43174.0,No,208811.0,No,M,<High School,Blue Collar,48,Commercial,10020,13,Pickup,yes,0,0,No,0,4380,1.0,1,Urban,0
0,29AUG68,31.0,2,14.0,30653.0,Yes,0.0,No,F,High School,Clerical,41,Private,12930,13,Sports Car,no,35666,2,Yes,0,1826,7.0,1,Urban,1
0,22JUN55,44.0,0,4.0,146267.0,No,357184.0,Yes,M,Masters,,51,Commercial,6720,4,Pickup,no,0,0,No,0,0,10.0,0,Urban,0
0,13MAY58,41.0,2,0.0,0.0,Yes,54130.0,No,F,Masters,Home Maker,18,Private,32090,6,Minivan,no,0,0,No,0,0,17.0,0,Rural,0
3,29MAR63,36.0,4,0.0,61572.07326346075,No,0.0,Yes,F,High School,Student,54,Private,1500,4,SUV,no,0,0,No,5,6716,10.0,1,Urban,0
0,12NOV51,48.0,1,10.0,84629.0,No,308848.0,Yes,F,Bachelors,Manager,35,Private,15060,7,SUV,no,9592,1,No,0,0,10.0,0,Urban,1
0,18JUN50,49.0,0,13.0,59148.0,No,162428.0,Yes,F,High School,Professional,18,Private,12310,1,SUV,no,8948,1,No,0,0,1.0,0,Urban,1
1,28NOV53,45.0,2,17.0,111268.0,No,288071.0,Yes,F,Masters,Lawyer,46,Private,24600,1,Van,no,28026,2,Yes,2,4644,10.0,1,Urban,1
0,08SEP52,47.0,0,10.0,81899.0,No,232928.0,No,M,High School,Professional,25,Private,14390,1,Minivan,yes,0,0,No,0,0,1.0,0,Urban,0
0,16MAR58,41.0,0,10.0,97700.0,No,0.0,No,F,Bachelors,Home Maker,43,Private,26250,8,Pickup,no,0,0,No,0,0,6.0,0,Rural,0
0,22JUN54,45.0,3,10.474061923313512,1158.0,No,0.0,Yes,F,High School,Student,10,Commercial,6120,10,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,21MAY46,53.0,0,15.0,114088.0,No,306745.0,Yes,F,High School,Manager,25,Private,22920,10,Pickup,no,0,0,No,0,0,8.0,0,Urban,0
0,24MAY48,51.0,0,13.0,80621.0,No,256152.0,Yes,F,High School,Professional,27,Private,25700,1,Van,no,0,0,No,0,0,1.0,0,Urban,0
0,02AUG48,51.0,1,12.0,94328.0,No,327651.0,Yes,F,Masters,Lawyer,44,Private,6900,3,Sports Car,no,0,0,No,0,0,1.0,0,Urban,0
0,17OCT63,36.0,3,11.0,49703.0,Yes,253132.0,No,M,Masters,,37,Commercial,42550,1,Panel Truck,yes,35879,1,Yes,0,53571,20.0,1,Urban,1
0,21DEC55,43.0,0,12.0,61572.07326346075,No,179229.0,No,F,Bachelors,Manager,55,Private,8160,1,SUV,no,6836,3,No,0,0,6.0,0,Urban,1
0,13APR56,43.0,0,11.0,61572.07326346075,No,209570.0,Yes,F,High School,Blue Collar,32,Commercial,13160,13,Minivan,no,8569,3,Yes,3,0,1.0,0,Urban,1
0,28FEB46,53.0,0,13.0,25289.0,No,108139.0,Yes,F,<High School,Home Maker,31,Private,13850,1,SUV,no,0,0,No,0,4257,7.0,1,Urban,0
0,06MAY59,40.0,0,7.0,95405.0,No,0.0,No,M,Masters,,34,Commercial,24220,4,Panel Truck,no,0,0,No,3,0,14.0,0,Urban,0
0,22APR68,31.0,3,14.0,26112.0,No,117229.0,Yes,F,<High School,Clerical,58,Private,14030,3,SUV,no,0,0,No,0,4277,5.0,1,Rural,0
0,23AUG67,32.0,3,13.0,30955.0,Yes,111256.0,No,F,High School,Clerical,9,Private,7800,4,SUV,no,0,0,Yes,0,2832,8.0,1,Urban,0
0,21NOV40,58.0,0,12.0,131560.0,No,154523.01860799835,No,F,PhD,Doctor,40,Private,14870,1,SUV,no,0,0,No,2,19597,14.0,1,Urban,0
0,29AUG50,49.0,1,15.0,89612.0,No,261946.0,Yes,M,Masters,Professional,23,Commercial,6400,10,Pickup,yes,0,0,No,0,0,23.0,0,Urban,0
0,08MAR49,50.0,0,14.0,90566.0,No,295771.0,No,F,Masters,Lawyer,40,Private,23260,17,Van,no,0,0,No,0,0,18.0,0,Urban,0
0,14DEC53,45.0,2,12.0,62447.0,Yes,203472.0,No,M,High School,Blue Collar,39,Commercial,12240,7,Minivan,yes,0,0,No,0,0,1.0,0,Urban,0
0,06MAR53,46.0,0,5.0,108701.0,No,337340.0,Yes,F,Masters,Manager,39,Private,12070,3,SUV,no,0,0,No,0,0,17.0,0,Urban,0
0,01AUG52,47.0,0,12.0,94774.0,No,254197.0,No,M,High School,Manager,43,Commercial,21070,1,Van,no,3460,1,No,1,0,13.0,0,Urban,1
1,28DEC55,43.0,2,16.0,72357.0,No,288115.0,Yes,M,Bachelors,Blue Collar,40,Commercial,23190,1,Minivan,yes,0,0,No,0,0,7.0,0,Urban,0
0,02SEP58,41.0,0,12.0,80718.0,No,0.0,No,F,Bachelors,Professional,29,Private,26480,11,Sports Car,no,8623,3,No,5,0,8.0,0,Urban,1
0,07FEB51,48.0,0,11.0,140112.0,No,336063.0,No,F,PhD,,47,Commercial,28380,10,Pickup,no,0,0,No,2,0,17.0,0,Urban,0
0,05MAY60,39.0,0,11.0,19016.0,No,173712.0,No,M,High School,Professional,22,Commercial,10950,13,Pickup,yes,0,0,No,0,0,8.0,0,Rural,0
0,22OCT50,49.0,0,0.0,0.0,No,0.0,No,F,High School,Home Maker,55,Private,19810,7,Minivan,no,0,0,No,1,0,1.0,0,Rural,0
0,22APR54,45.0,0,10.474061923313512,19909.0,No,130331.0,Yes,F,<High School,Clerical,14,Private,7990,1,Sports Car,no,0,0,No,0,0,1.0,0,Urban,0
0,02FEB63,36.0,0,10.474061923313512,4885.0,No,99107.0,Yes,F,Masters,Lawyer,35,Private,7080,6,SUV,no,5486,1,No,5,0,17.0,0,Urban,1
1,17NOV40,59.0,1,12.0,119382.0,Yes,0.0,No,F,Masters,Manager,26,Commercial,24130,13,Pickup,no,0,0,No,0,2738,16.0,1,Urban,0
0,19DEC38,60.0,0,13.0,89511.0,No,224350.0,Yes,M,Masters,,5,Commercial,11380,4,Pickup,yes,4470,3,No,0,0,15.0,0,Urban,1
0,29JUL50,49.0,0,15.0,107375.0,No,332673.0,Yes,F,Bachelors,Professional,12,Private,19840,3,SUV,no,0,0,No,0,0,8.298147573217427,0,Urban,0
0,02JUN54,45.0,2,13.0,36947.0,No,165094.0,Yes,F,High School,Clerical,32,Private,6200,6,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,01SEP65,34.0,2,13.0,27581.0,Yes,0.0,No,M,<High School,Blue Collar,38,Commercial,12250,4,Minivan,yes,0,0,No,6,0,5.0,0,Rural,0
0,22NOV41,57.0,0,14.0,8212.0,No,0.0,Yes,M,<High School,Student,5,Private,7200,4,Pickup,yes,0,0,No,0,1146,8.298147573217427,1,Urban,0
0,29OCT66,33.0,1,11.0,86187.0,Yes,241285.0,No,M,Bachelors,Professional,81,Private,13420,17,Minivan,no,0,0,No,1,0,5.0,0,Rural,0
0,21APR47,52.0,0,12.0,42255.0,No,0.0,No,M,High School,Blue Collar,61,Commercial,22280,3,Minivan,no,0,0,No,1,0,12.0,0,Urban,0
0,30JUN46,53.0,0,13.0,37646.0,No,154523.01860799835,Yes,F,High School,Clerical,19,Private,16020,4,SUV,no,7462,2,No,0,0,10.0,0,Urban,1
0,10MAY42,57.0,0,8.0,61572.07326346075,No,261901.0,Yes,F,Bachelors,Blue Collar,41,Commercial,32530,1,Minivan,no,0,0,No,2,0,9.0,0,Urban,0
0,23JUN62,37.0,0,11.0,116043.0,No,0.0,No,F,Bachelors,Home Maker,40,Private,16800,17,SUV,no,0,0,No,3,0,9.0,0,Urban,0
0,01AUG54,45.0,2,10.474061923313512,89479.0,No,239934.0,Yes,M,Bachelors,Manager,30,Private,14950,10,Minivan,yes,0,0,No,0,0,8.0,0,Urban,0
0,22DEC60,38.0,0,8.0,92917.0,No,0.0,No,M,Bachelors,Professional,57,Private,15120,1,Minivan,yes,722,3,No,0,0,4.0,0,Rural,1
0,25JUN63,36.0,3,7.0,29741.0,Yes,0.0,No,F,<High School,Clerical,32,Private,8070,6,SUV,no,2797,2,No,0,0,7.0,0,Urban,1
0,26DEC47,51.0,0,12.0,3673.0,No,120377.0,Yes,M,High School,Student,5,Commercial,11180,10,Pickup,no,0,0,No,0,0,1.0,0,Rural,0
1,01MAR60,39.0,2,15.0,61370.0,Yes,0.0,No,M,Masters,Manager,6,Commercial,21770,6,Van,yes,35577,3,Yes,0,4658,12.0,1,Urban,1
0,03JAN48,51.0,0,13.0,32159.0,No,195096.0,No,F,<High School,Blue Collar,46,Private,2600,6,SUV,no,0,0,Yes,2,0,6.0,0,Rural,0
2,14AUG59,40.0,3,14.0,20126.0,Yes,138444.0,No,F,<High School,Blue Collar,5,Private,8260,6,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,20AUG45,54.0,0,11.0,44782.0,No,148676.0,No,F,<High School,Clerical,83,Private,30260,3,SUV,no,0,0,No,0,5259,9.0,1,Urban,0
0,23DEC64,34.0,4,14.0,59828.0,Yes,0.0,No,F,Bachelors,Blue Collar,56,Commercial,10880,10,SUV,no,0,0,No,0,0,13.0,0,Urban,0
1,14JAN58,41.0,2,14.0,74022.0,No,247884.0,Yes,F,Masters,Manager,51,Private,13000,10,Sports Car,no,4418,1,No,0,0,12.0,0,Urban,1
0,16OCT63,36.0,0,11.0,80256.0,No,235169.0,Yes,M,Bachelors,Blue Collar,9,Commercial,14860,4,Minivan,yes,2592,4,No,1,0,15.0,0,Urban,1
0,18JUN44,55.0,0,14.0,6094.0,No,0.0,Yes,M,High School,Student,28,Commercial,22770,4,Panel Truck,yes,2631,1,No,1,0,1.0,0,Urban,1
1,28JAN54,45.0,2,0.0,0.0,No,69743.0,Yes,F,Masters,Home Maker,27,Private,14300,1,Minivan,no,9062,1,No,1,0,11.0,0,Urban,1
2,29JAN54,45.0,2,12.0,30085.0,No,128194.0,Yes,M,<High School,Clerical,44,Commercial,7200,4,Pickup,no,0,0,Yes,3,3769,8.0,1,Urban,0
0,05FEB49,50.0,0,11.0,80241.0,No,0.0,No,F,Masters,Lawyer,17,Private,14520,4,Pickup,no,7628,2,No,7,0,11.0,0,Urban,1
1,29DEC54,44.0,2,15.0,46140.0,No,169084.0,Yes,M,High School,Blue Collar,29,Commercial,10510,1,Pickup,no,4276,3,No,7,5733,1.0,1,Urban,1
0,11MAY44,55.0,0,12.0,55673.0,No,245678.0,Yes,F,Bachelors,Blue Collar,43,Commercial,27400,14,Van,no,0,0,No,0,0,13.0,0,Urban,0
0,21AUG55,44.0,0,8.0,32317.0,No,0.0,No,M,High School,Clerical,68,Private,22450,7,Minivan,yes,3738,1,No,8,4363,1.0,1,Urban,1
0,09MAR49,50.0,0,9.0,58762.0,No,0.0,No,M,Masters,Lawyer,13,Private,13320,6,Minivan,yes,5253,3,No,0,0,8.0,0,Urban,1
0,09OCT39,60.0,0,15.0,76899.0,No,270631.0,Yes,M,PhD,Doctor,34,Private,7900,4,Sports Car,yes,45574,3,Yes,0,0,14.0,0,Urban,1
0,29JAN59,40.0,0,12.0,48640.0,No,0.0,No,M,High School,Blue Collar,19,Commercial,10360,1,Pickup,no,0,0,No,0,0,4.0,0,Rural,0
0,03MAR42,57.0,0,6.0,78592.0,No,248326.0,Yes,F,High School,Blue Collar,42,Commercial,15760,7,Sports Car,no,9462,3,No,0,0,8.0,0,Urban,1
0,10OCT52,47.0,0,12.0,80105.0,No,0.0,No,M,Masters,Manager,29,Private,14210,6,Minivan,yes,0,0,No,1,0,12.0,0,Urban,0
0,12SEP52,47.0,0,10.474061923313512,21282.0,No,0.0,Yes,M,High School,Student,40,Commercial,18150,1,Van,no,6544,1,No,3,5523,8.298147573217427,1,Urban,1
0,17OCT35,64.0,0,13.0,61521.0,No,248878.0,Yes,F,Masters,Lawyer,41,Private,7650,1,Sports Car,no,0,0,No,8,7390,9.0,1,Urban,0
0,05APR65,34.0,1,9.0,105554.0,Yes,229868.0,No,M,Masters,Lawyer,75,Private,5300,4,Minivan,no,7504,2,No,2,1165,20.0,1,Urban,1
0,19DEC46,52.0,0,6.0,147666.0,No,405910.0,Yes,F,Masters,Lawyer,43,Private,6700,11,SUV,no,0,0,No,0,0,17.0,0,Rural,0
1,01FEB57,42.0,1,3.0,69290.0,Yes,0.0,No,M,Masters,,30,Commercial,23900,4,Panel Truck,yes,1052,2,No,1,2362,11.0,1,Urban,1
2,28NOV57,41.0,2,8.0,61572.07326346075,No,0.0,Yes,M,<High School,Student,43,Commercial,5850,1,Pickup,yes,9419,1,No,5,0,6.0,0,Rural,1
0,10OCT58,41.0,2,10.0,78675.0,Yes,265450.0,No,M,Bachelors,Blue Collar,33,Commercial,13470,11,Minivan,yes,0,0,No,0,0,3.0,0,Urban,0
0,18FEB86,44.83739679456047,2,8.0,2954.0,Yes,0.0,No,F,<High School,Clerical,21,Private,3100,9,Sports Car,yes,10099,2,No,4,6142,5.0,1,Urban,1
0,02MAR45,54.0,0,11.0,105762.0,No,0.0,No,M,Masters,Lawyer,5,Private,17480,6,Minivan,yes,0,0,Yes,2,0,18.0,0,Urban,0
0,03FEB57,42.0,2,11.0,79185.0,No,243880.0,Yes,F,Bachelors,Professional,28,Private,13020,3,SUV,no,6689,1,No,5,0,1.0,0,Urban,1
0,30JAN43,56.0,0,13.0,111702.0,No,154523.01860799835,No,F,PhD,Manager,18,Private,18270,6,SUV,no,0,0,No,0,0,17.0,0,Urban,0
0,30APR49,50.0,0,10.0,219024.0,No,0.0,No,M,PhD,,27,Commercial,23370,4,Panel Truck,yes,4117,2,No,4,0,20.0,0,Urban,1
0,16MAR40,59.0,0,12.0,5005.0,No,158960.0,No,F,High School,Student,30,Private,7500,1,SUV,no,0,0,Yes,0,0,8.298147573217427,0,Urban,0
0,26DEC47,51.0,0,10.0,55573.0,No,0.0,No,F,Masters,Lawyer,18,Private,12160,1,SUV,no,9768,1,No,6,0,14.0,0,Urban,1
0,30MAR46,53.0,0,8.0,61862.0,No,245885.0,Yes,M,PhD,Doctor,33,Private,11270,1,Pickup,yes,0,0,No,0,686,14.0,1,Urban,0
0,01FEB64,35.0,0,11.0,13760.0,No,0.0,No,F,High School,Student,27,Commercial,7700,6,SUV,no,10177,2,No,3,0,1.0,0,Urban,1
0,17OCT45,54.0,0,13.0,88668.0,No,316419.0,Yes,F,PhD,Lawyer,63,Private,20090,4,Minivan,no,10520,2,No,1,1065,14.0,1,Urban,1
0,03JUN49,50.0,0,13.0,2657.0,No,109134.0,Yes,F,Masters,Home Maker,63,Private,10480,13,Sports Car,no,20452,2,Yes,2,5075,11.0,1,Urban,1
0,03NOV70,29.0,1,11.0,51122.0,No,201650.0,Yes,F,Bachelors,Blue Collar,40,Commercial,10470,1,SUV,no,19030,3,Yes,9,0,9.0,0,Urban,1
0,29DEC66,32.0,3,14.0,21944.0,No,128776.0,Yes,F,<High School,Blue Collar,34,Private,7270,1,SUV,no,0,0,Yes,1,0,1.0,0,Urban,0
0,02MAY42,57.0,0,12.0,61572.07326346075,No,0.0,No,F,High School,Clerical,19,Private,11650,4,SUV,no,10231,1,No,0,680,1.0,1,Urban,1
0,08AUG56,43.0,0,10.0,97953.0,No,0.0,No,M,Bachelors,Blue Collar,43,Commercial,27180,1,Panel Truck,no,4784,2,No,4,0,8.298147573217427,0,Urban,1
0,20APR55,44.0,0,0.0,0.0,No,104490.0,Yes,F,Bachelors,Home Maker,28,Private,14190,4,Sports Car,no,35430,2,Yes,2,0,8.0,0,Urban,1
1,25FEB61,38.0,2,14.0,83937.0,No,234151.0,Yes,F,Bachelors,Blue Collar,28,Commercial,13800,3,SUV,no,10851,2,No,0,0,10.0,0,Urban,1
1,11JAN62,37.0,2,14.0,96188.0,Yes,0.0,No,F,Bachelors,Professional,49,Private,13340,1,SUV,no,0,0,Yes,1,0,10.0,0,Urban,0
1,29DEC43,55.0,1,14.0,17820.0,No,115540.0,Yes,F,Bachelors,Home Maker,32,Private,13340,1,SUV,no,6913,1,No,3,0,8.0,0,Rural,1
2,10APR48,51.0,2,14.0,62894.0,No,228994.0,Yes,F,Bachelors,Clerical,84,Private,5990,17,Sports Car,no,0,0,Yes,0,0,10.0,0,Rural,0
1,03MAY57,42.0,2,12.0,68090.0,Yes,169854.0,No,F,Bachelors,Blue Collar,45,Commercial,11750,1,Minivan,no,9261,1,No,3,2287,12.0,1,Urban,1
0,25MAR54,45.0,2,4.0,25032.0,Yes,0.0,No,F,High School,Clerical,34,Commercial,6100,1,Pickup,yes,5771,1,No,5,6195,1.0,1,Rural,1
0,11APR45,54.0,0,12.0,52078.0,No,194227.0,Yes,M,Masters,,51,Commercial,23250,1,Panel Truck,yes,5039,1,No,4,4862,18.0,1,Urban,1
0,07MAY51,48.0,0,14.0,42008.0,No,176219.0,Yes,F,Masters,Lawyer,23,Private,10000,4,SUV,no,0,0,No,0,0,14.0,0,Rural,0
